,text,timestamp_ms,id,user.id,user.screen_name,hashtag,clean_text
4158,FUCK well gg to leffen but fuck I really wanted mango to win dude,1421015922728,554407079218540544,369182620,MeowsyOnEUW,[],fuck well gg to leffen but fuck i really wanted mango to win dude
4159,I'm in my bed with tears BC im missing the first half of the golden globes,1421015922883,554407079868633089,320599374,radstermadster,[],i'm in my bed with tears bc im missing the first half of the golden globes
4160,For those who would like to drink during tonight's #goldenglobes http://t.co/gJo0QyR0dH,1421015922988,554407080309047296,39051054,PennyLane516,['goldenglobes'],for those who would like to drink during tonight's
4161,"RT @12News: RT @goldenglobes: Take a stroll down the #RedCarpet as during final preparations for the show! #GoldenGlobes
http://t.co/fy8ywN…",1421015923041,554407080530956288,407240215,Marlafaith3,"['RedCarpet', 'GoldenGlobes']",: rt : take a stroll down the as during final preparations for the show! ://
4162,RT @nbc: Hollywood’s favorite night has arrived! Don’t miss Tina Fey and Amy Poehler host the #GoldenGlobes at 8pm ET on NBC. http://t.co/n…,1421015923084,554407080711290881,2871026619,thatguyymiggzz,['GoldenGlobes'],: hollywoods favorite night has arrived! dont miss tina fey and amy poehler host the at pm et on nbc.
4163,The picture of Channing Tatum that just came on the golden globes😍😍😍😍,1421015923264,554407081466687493,2400699506,allie_avant,[],the picture of channing tatum that just came on the golden globes
4164,#GoneGirl’s Rosamund Pike is confirmed to be wearing an ivory silk-tulle gown by Vera Wang at tonight’s #GoldenGlobes ...,1421015923370,554407081911283713,64586891,StyleWriterNYC,"['GoneGirl', 'GoldenGlobes']",rosamund pike is confirmed to be wearing an ivory silk-tulle gown by vera wang at tonights ...
4165,@Audsidol my feed is getting over loaded with Golden Globe stuff. But yay for Colts.,1421015923601,554407082880163844,49179598,SixtyOneNow,[],my feed is getting over loaded with golden globe stuff. but yay for colts.
4166,"GG LEFFEN 
BUT ARMADA THO",1421015923825,554407083819696129,279575753,Explodroid,[],gg leffen but armada tho
4167,Only wanna watch the #GoldenGlobes for Tina Fey and Amy Poehler,1421015923876,554407084033196032,2270923560,Leilatheloser,['GoldenGlobes'],only wanna watch the for tina fey and amy poehler
4168,YAAAS 🙌 “@Jaclynhill: Can not wait to see the fashion &amp; the makeup on the red carpet tonight! ✨ #GoldenGlobes”,1421015923978,554407084461412352,2975376750,joannjones08,['GoldenGlobes'],yaaas : can not wait to see the fashion &amp; the makeup on the red carpet tonight!
4169,Emma Stone &amp; I are the same age. #feelbetteraboutturning30 #goldenglobes #eredcarpet,1421015924034,554407084696276992,38953280,hollycarotenuto,"['feelbetteraboutturning30', 'goldenglobes', 'eredcarpet']",emma stone &amp; i are the same age.
4170,RT @WillieGarson: Best of luck to a very deserving @MattBomer tonight at the @goldenglobes ....he's my winner!,1421015924152,554407085191208961,47684526,natuthy,[],: best of luck to a very deserving tonight at the ....he's my winner!
4171,RT @MTVNews: What movie should take home tonight's #GoldenGlobes Best Picture award?Vote:http://t.co/B5oMRA5PTr,1421015924175,554407085287682048,2310486415,LandofFairfax,['GoldenGlobes'],: what movie should take home tonight's best picture award?vote:
4172,"RT @accesshollywood: .@billybush is practicing his belfie shots on @louiseroe! See, #Access has you covered from all angles #GoldenGlobes h…",1421015924371,554407086109368320,43068788,gOSSipNisTA,"['Access', 'GoldenGlobes']",": . is practicing his belfie shots on ! see, has you covered from all angles h"
4173,"NFL playoff prediction, not one NFL player wins a single Golden Globe tonight.",1421015924372,554407086113951745,25447783,chrisDAPS,[],"nfl playoff prediction, not one nfl player wins a single golden globe tonight."
4174,"RT @MattBomerItaly: RT @WillieGarson ""Best of luck to a very deserving @MattBomer tonight at the @goldenglobes ....he's my winner!""",1421015924486,554407086592102400,381523994,ParisiAlbert,[],": rt ""best of luck to a very deserving tonight at the ....he's my winner!"""
4175,RT @stenbergmika: @goldenglobes I WOULD LIKE TO SEE @SamHeughan AND @caitrionambalfe ON THE RED CARPET TONITE PLEASE!!!!!,1421015924634,554407087212863489,452608919,flutist_kim,[],: i would like to see and on the red carpet tonite please!!!!!
4176,RT @goldenglobes: The #GoldenGlobes #RedCarpet is open! Here they come...,1421015924763,554407087753535490,260858243,TheMarlyn,"['GoldenGlobes', 'RedCarpet']",: the is open! here they come...
4177,RT @InStyle: See the most-memorable #GoldenGlobes beauty looks EVER: http://t.co/KpwYWEzQ8l http://t.co/8RpQiSpPug,1421015925317,554407090077593601,16435117,shopideel,['GoldenGlobes'],: see the most-memorable beauty looks ever:
4178,"If you mute me for my inane red carpet commentary for the Golden Globes tonight, please remember to unmute me when it's over.",1421015925466,554407090702548992,51737153,habituallychic,[],"if you mute me for my inane red carpet commentary for the golden globes tonight, please remember to unmute me when it's over."
4179,RT @ENews: So cool: The #EntourageMovie is filming on the #GoldenGlobes red carpet RIGHT now! #ERedCarpet,1421015925513,554407090899660800,2338075502,MaggieStuart06,"['EntourageMovie', 'GoldenGlobes', 'ERedCarpet']",: so cool: the is filming on the red carpet right now!
4180,listening to elastic heart on repeat waiting for the red carpet to start,1421015925994,554407092917116929,1292430918,emma_gherardi,[],listening to elastic heart on repeat waiting for the red carpet to start
4181,RT @FilmFatale_NYC: We're going through our picks for tonight's #GoldenGlobes on @CinemaInNoir: http://t.co/ZSY2OVm8tJ,1421015926011,554407092988424192,479961304,CinemaInNoir,['GoldenGlobes'],: we're going through our picks for tonight's on :
4182,RT @msleamichele: So excited for the #GoldenGlobes today! Looking back on dresses from years past! #GoldenGlobes2015 http://t.co/zFi6AohzGq,1421015926139,554407093525282816,36798121,scottramv,"['GoldenGlobes', 'GoldenGlobes2015']",: so excited for the today! looking back on dresses from years past!
4183,RT @Anythingbatch: All the winners are in those briefcases @goldenglobes :-) http://t.co/aMeUWDnNbm,1421015926363,554407094464827392,2150793850,Denise_ConnieF,[],: all the winners are in those briefcases
4184,RT @ELLEmagazine: 10 absolutely *PRICELESS* drunk moments at the #GoldenGlobes: http://t.co/7KRKrgcDje http://t.co/wEslk6qbpY,1421015926428,554407094737059840,2891737585,yanet_cuellar,['GoldenGlobes'],: absolutely *priceless* drunk moments at the :
4185,@AndrewsLeyla oh god. Dude half hour before the red carpet starts.,1421015926451,554407094833516544,2889737757,illshowyoulater,[],oh god. dude half hour before the red carpet starts.
4186,RT @CinemaInNoir: Reminder: we'll be live tweeting tonight's @goldenglobes. We're discussing our picks/predictions right now,1421015926562,554407095299506176,2312185200,TGirlIF,[],: reminder: we'll be live tweeting tonight's . we're discussing our picks/predictions right now
4187,Why am I not an american person? I cannot see the Golden globes !!! So I connot see my favorite actors ! 😭😭😭 @goldenglobes,1421015926683,554407095807004673,2968419009,Emma_Perron36,[],why am i not an american person? i cannot see the golden globes !!! so i connot see my favorite actors !
4188,RT @accesshollywood: Our tweet team is arriving to LIVE tweet #GoldenGlobes red carpet. Tweet along using #Access http://t.co/oNFgzpZame,1421015926742,554407096054476800,2498779428,MeganDClayton,"['GoldenGlobes', 'Access']",: our tweet team is arriving to live tweet red carpet. tweet along using
4189,#GoldenGlobes2015  22 mns to go..,1421015927022,554407097228853248,234455845,AbdelrahmanY,['GoldenGlobes2015'],mns to go..
4190,😍“@Happilyborrowed: How gorgeous would Guiliana's look be for a winter #NYC wedding?! #brides #goldenglobes http://t.co/uqvuRZ9oFg”,1421015927034,554407097279188993,1269368852,HOTNAIJA,"['NYC', 'brides', 'goldenglobes']",: how gorgeous would guiliana's look be for a winter wedding?!
4191,RT @Forbes: Ava DuVernay is the first African-American woman to be nominated in the best director category at the Golden Globes: http://t.c…,1421015927142,554407097732182019,28590201,ashbreezy86,[],: ava duvernay is the first african-american woman to be nominated in the best director category at the golden globes:
4192,RT @sosadtoday: the golden globe for recurring thoughts of death,1421015927267,554407098256486400,2169522406,norminebates,[],: the golden globe for recurring thoughts of death
4193,"THE GOLDEN GLOBES ARE ON BUT I DON'T HAVE FOXTELL, ITS A VERY BAD DAY TO BE ME",1421015927269,554407098264457217,130000180,NinaaIsabella,[],"the golden globes are on but i don't have foxtell, its a very bad day to be me"
4194,RT @zerohedge: Armed?  RT @DRUDGE_REPORT:  Golden Globes to Use DRONE on Red Carpet... http://t.co/I8QgTqIFuZ (LOL!!),1421015927294,554407098369314817,15248550,MedicalQuack,[],: armed? rt : golden globes to use drone on red carpet... (lol!!)
4195,RT @TwitterMovies: We're on the red carpet at the #GoldenGlobes with the Twitter GIF station! http://t.co/TW1llSBFuj,1421015927598,554407099644796928,2749941317,warofthemovies,['GoldenGlobes'],: we're on the red carpet at the with the twitter gif station!
4196,And now the parade of limos &amp; A-listers begins!!  #goldenglobes2015 http://t.co/cZk0cjVvUR,1421015927721,554407100160294912,1342861424,theAMEcompany,['goldenglobes2015'],and now the parade of limos &amp; a-listers begins!!
4197,Okay okay I don't know when the GG red carpet starts but I'm probably going to miss it BC Im watching the Hobbit again,1421015927933,554407101049499648,1240511749,CordovaWrites,[],okay okay i don't know when the gg red carpet starts but i'm probably going to miss it bc im watching the hobbit again
4198,"RT @conchitaly1: Our star Conchita ❤
#conchitawurst #GoldenGlobes http://t.co/OQLKpxFykv",1421015927958,554407101154721792,2532821654,XOXOConchy,"['conchitawurst', 'GoldenGlobes']",: our star conchita
4199,Exclusive: Full rundown of tonight's show and presenters &gt;&gt; TV Supporting Actor - @KatieHolmes212 and @sethmeyers http://t.co/SGnbLYGh5A,1421015928225,554407102274605056,952393646,MattBomerItaly,[],exclusive: full rundown of tonight's show and presenters &gt;&gt; tv supporting actor - and
4200,RT @nbc: Hollywood’s favorite night has arrived! Don’t miss Tina Fey and Amy Poehler host the #GoldenGlobes at 8pm ET on NBC. http://t.co/n…,1421015928338,554407102748577792,2239877384,wwexposure,['GoldenGlobes'],: hollywoods favorite night has arrived! dont miss tina fey and amy poehler host the at pm et on nbc.
4201,RT @PATRICIAZAVALAN: Okay Golden globes! Aqui voy!!!! http://t.co/PaKmZZzrdR,1421015928647,554407104044621824,2213657695,sucio_dan20,[],: okay golden globes! aqui voy!!!!
4202,Can't wait to see all the Golden Globes dresses!,1421015929290,554407106741555200,43700899,sophieyapp,[],can't wait to see all the golden globes dresses!
4203,"RT @BeauWillimon: Alright kids, off to the races. @GoldenGlobes @HouseofCards @netflix http://t.co/dkFPhFIWMn",1421015929526,554407107731402753,415241158,Pavlyk_Official,[],": alright kids, off to the races."
4204,RT @ENews: Can we talk about how glamorous @GiulianaRancic looks on the #ERedCarpet? #GoldenGlobes http://t.co/4HQMfiycBg http://t.co/plyxr…,1421015929588,554407107991470081,937883882,CelebCorner13,"['ERedCarpet', 'GoldenGlobes']",: can we talk about how glamorous looks on the ?
4205,@goldenglobes WHERE ARE TAYLOR SCHILLING AND OITNB,1421015929717,554407108532506626,98918007,vausemvnlovato,[],where are taylor schilling and oitnb
4206,RT @BarneysNY: Our favorite season is red carpet season. #GoldenGlobes,1421015929731,554407108591247361,263833652,ShopAccents,['GoldenGlobes'],: our favorite season is red carpet season.
4207,RT @BurbaHayes: Hoping for a #MattBomer win tonight for #TheNormalHeart on the @GoldenGlobes,1421015929745,554407108649947136,59577124,ilabachrn,"['MattBomer', 'TheNormalHeart']",: hoping for a win tonight for on the
4208,RT @frontrowguide: #RedCarpetReady Gowns from @MasonbyMM available at http://t.co/A0rfbI3xwR #GoldenGlobes #AwardSeason #Fashion http://t.c…,1421015929771,554407108758999040,445982246,FrontRowSwim,"['RedCarpetReady', 'GoldenGlobes', 'AwardSeason', 'Fashion']",: gowns from available at
4209,@thejohnmarx they're taking away my ability to live tweet the red carpet. I will have my revenge.,1421015929895,554407109279096832,33746442,amandaeobrien,[],they're taking away my ability to live tweet the red carpet. i will have my revenge.
4210,RT @accesshollywood: Our tweet team is arriving to LIVE tweet #GoldenGlobes red carpet. Tweet along using #Access http://t.co/oNFgzpZame,1421015930065,554407109992140800,2943173129,freedomwriter70,"['GoldenGlobes', 'Access']",: our tweet team is arriving to live tweet red carpet. tweet along using
4211,"RT @smrtgrls: The @goldenglobes are TONIGHT! Let's #AskHerMore on the red carpet! 
Image via @TheDailyShare http://t.co/kVWsn0GdYK",1421015930093,554407110109569025,271072488,QuinnieTheP00h,['AskHerMore'],: the are tonight! let's on the red carpet! image via
4212,RT @RandyInman: Poll is Andrew Luck Overrated? http://t.co/oRhZSnAWa2 via @SportsBlog,1421015930178,554407110466084865,272035274,SportsBlog,[],: poll is andrew luck overrated? via
4213,RT @msleamichele: Wait till you see what @EsteeStanley and I have planned for today! #GoldenGlobes2015,1421015930215,554407110620901376,932228048,MrNavidHudson,['GoldenGlobes2015'],: wait till you see what and i have planned for today!
4214,RT @Gautier_54: @SrZ_Gaming @Remyking7 @ElMakks @iEteek @HoliaCz_esport En full Rooster l'HP on gg izi,1421015930281,554407110898114561,1121717347,iEteek,[],: en full rooster l'hp on gg izi
4215,RT @jillboard: If Jennifer Lawrence's boobs aren't at the golden globes legit who cares about the golden globes,1421015930555,554407112046940161,2596089823,GleekforFosters,[],: if jennifer lawrence's boobs aren't at the golden globes legit who cares about the golden globes
4216,this countdown to the red carpet is SO funny,1421015930656,554407112470589440,1628358427,YUNGMAS0N,[],this countdown to the red carpet is so funny
4217,Getting ready for the #ERedCarpet at the #GoldenGlobes,1421015930673,554407112542289920,25928428,WesleySharp,"['ERedCarpet', 'GoldenGlobes']",getting ready for the at the
4218,RT @ELLEmagazine: The 109 best #GoldenGlobes dresses of all time: http://t.co/Hx57etEoJR http://t.co/XdJA3IWsMs,1421015930742,554407112831668224,2169020780,cajizajubad,['GoldenGlobes'],: the best dresses of all time:
4219,"What are the odds the #GoldenGlobes will remember or acknowledge #JeSuisCharlie tonight? It is the ""foreign press"" after all.",1421015930890,554407113452056576,14171985,aarchitect,"['GoldenGlobes', 'JeSuisCharlie']","what are the odds the will remember or acknowledge tonight? it is the ""foreign press"" after all."
4220,"I'm the most vapid, vacuous asshole I know and *I* think red carpet pre-shows are insufferable.",1421015930953,554407113716674560,1337220458,9_is_my_doctor,[],"i'm the most vapid, vacuous asshole i know and *i* think red carpet pre-shows are insufferable."
4221,"RT @goldenglobes: This is how @djiglobal will provide a drone's eye view of tomorrow's #GoldenGlobes #RedCarpet.
https://t.co/sMg3CWSUcV",1421015931021,554407114001874945,235788873,Alibenzkr,"['GoldenGlobes', 'RedCarpet']",: this is how will provide a drone's eye view of tomorrow's .
4222,WORK IT ROSAMUND. WORK IT #GoldenGlobes,1421015931333,554407115310505985,27257661,Thejohnrivera,['GoldenGlobes'],work it rosamund. work it
4223,RT @Narry_Update: Do you think Harry is going to the golden globes — Possibly. http://t.co/rj51rY6SFr,1421015931475,554407115906097152,1137149257,Il9961D,[],: do you think harry is going to the golden globes possibly.
4224,"Is there any life stream for the #GoldenGlobeAwards2015 #GoldenGlobes 
HELP 😢",1421015931535,554407116157382656,974974657,WrDyA64,"['GoldenGlobeAwards2015', 'GoldenGlobes']",is there any life stream for the help
4225,RT @LDReyGlobal: Lana Del Rey will be attending the Golden Globe Awards tonight!,1421015931876,554407117588021250,2910501009,keepitonthatXO,[],: lana del rey will be attending the golden globe awards tonight!
4226,RT @waltzistheman: The #GoldenGlobes are today. Don't miss a Christoph Waltz moment. Get ur ALL ACCESS PASS http://t.co/0hV887sVIg http://t…,1421015931937,554407117843472385,1681641270,Grandpa_Findley,['GoldenGlobes'],: the are today. don't miss a christoph waltz moment. get ur all access pass
4227,RT @usweekly: T-minus 30 mins till the stars start hitting the #GoldenGlobes red carpet! Use #watchwithUs to get in on the convo: http://t.…,1421015932162,554407118787198976,260858243,TheMarlyn,"['GoldenGlobes', 'watchwithUs']",: t-minus mins till the stars start hitting the red carpet! use to get in on the convo: .
4228,RT @BradBessey: .Rosamund Pike 1st on the @goldenglobes #redcarpet #ETGlobes @KevinFrazier @nancyodell http://t.co/PBlvxOUxVf,1421015932351,554407119579910144,1362022165,jburked,"['redcarpet', 'ETGlobes']",: .rosamund pike st on the
4229,"RT @smrtgrls: The #RedCarpet is open and we want the media to #AskHerMore! Let's go beyond ""who are you wearing?"" and ask better questions!…",1421015932383,554407119714521089,24001798,barbthompsonYA,"['RedCarpet', 'AskHerMore']",": the is open and we want the media to ! let's go beyond ""who are you wearing?"" and ask better questions!"
4230,RT @robsilverstein: Ready for GG action #access http://t.co/5x45HUvQAZ,1421015932475,554407120100007936,43068788,gOSSipNisTA,['access'],: ready for gg action
4231,RT @LanaDReyOnline: Lana Del Rey will be attending the Golden Globes tonight!,1421015932790,554407121421234176,1535215357,laurynjiles,[],: lana del rey will be attending the golden globes tonight!
4232,Cant wait to watch #GoldenGlobes !,1421015932931,554407122012610562,1155492001,Pretty_Grier,['GoldenGlobes'],cant wait to watch !
4233,RT @amberdmakeup: So excited! The faves ready to roll! #goldenglobes2015 #makeupbyamberdreadon @sephora @thekatvond #katvondlook #lorde htt…,1421015933136,554407122872451072,1576182133,happygramss,"['goldenglobes2015', 'makeupbyamberdreadon', 'katvondlook', 'lorde']",: so excited! the faves ready to roll! htt
4234,The Carpetbagger: Golden Globes 2015: Countdown to Tina Fey and Amy Poehler http://t.co/nhzXZWlr72,1421015933151,554407122935758849,252640038,flyroundthewrld,[],the carpetbagger: golden globes : countdown to tina fey and amy poehler
4235,@LoveAndyC #GoldenGlobes for the win!,1421015933658,554407125062270978,1643349356,sususwnsn,['GoldenGlobes'],for the win!
4236,@Sagallina_ you don't got much time. I wanna talk to U in ar about gg. Now goooo,1421015933843,554407125838221314,270566832,SuadGamea,[],you don't got much time. i wanna talk to u in ar about gg. now goooo
4237,RT @nbc: Hollywood’s favorite night has arrived! Don’t miss Tina Fey and Amy Poehler host the #GoldenGlobes at 8pm ET on NBC. http://t.co/n…,1421015933941,554407126249242624,2726270496,LauraaPrepon,['GoldenGlobes'],: hollywoods favorite night has arrived! dont miss tina fey and amy poehler host the at pm et on nbc.
4238,"""@goldenglobes: Tweet to us who you'd like to see on the #GoldenGlobes #redcarpet and we'll try and make the magic happen..""Taylor Schilling",1421015933961,554407126333153281,38718079,Angela_Sara84,"['GoldenGlobes', 'redcarpet']",""": tweet to us who you'd like to see on the and we'll try and make the magic happen..""taylor schilling"
4239,kind of want to watch the golden globes but kind of need to sleep and get myself back into some sort of routine damn it,1421015934299,554407127750832128,290622829,MorganLeGay_,[],kind of want to watch the golden globes but kind of need to sleep and get myself back into some sort of routine damn it
4240,So: Birdman. #GoldenGlobes,1421015934430,554407128300285952,42290298,FiascoMac,['GoldenGlobes'],so: birdman.
4241,Need to get my snack game in order for the red carpet,1421015934517,554407128665174016,19261919,amandakelley91,[],need to get my snack game in order for the red carpet
4242,RT @TODAYshow: #GoldenGlobes glamour! @MLauer and @SavannahGuthrie look lovely on the red carpet! http://t.co/jjODUFpBnn,1421015934772,554407129734725632,2729447921,loveit25669,['GoldenGlobes'],: glamour! and look lovely on the red carpet!
4243,RT @goldenglobes: Tweet to us who you'd like to see on the #GoldenGlobes #redcarpet and we'll try and make the magic happen...,1421015934776,554407129751515138,2532821654,XOXOConchy,"['GoldenGlobes', 'redcarpet']",: tweet to us who you'd like to see on the and we'll try and make the magic happen...
4244,#BenedictCumberbatch is the great actor. He must take  #GoldenGlobes for the  #AlanTuring role. #TheImitationGame http://t.co/2L47b8Bslq,1421015934819,554407129931866113,2966029546,Nat_Tyus,"['BenedictCumberbatch', 'GoldenGlobes', 'AlanTuring', 'TheImitationGame']",is the great actor. he must take for the role.
4245,"I will be live drunk tweeting the Golden Globes ceremony. The odds are in your favor. Yes, thank me now. #drunk @goldenglobes",1421015934820,554407129936035841,464089783,DrunkHaymitchPN,['drunk'],"i will be live drunk tweeting the golden globes ceremony. the odds are in your favor. yes, thank me now."
4246,@juIiannemoores are you watching the red carpet on e! at 11?,1421015935069,554407130980438016,2975363947,timothyburtons,[],are you watching the red carpet on e! at ?
4247,RT @newzcard: Kevin Dillon gets our vote for most personality on the #GoldenGlobes red carpet so far. http://t.co/u8teHeC5ZS,1421015935082,554407131034976256,2874817192,Cyclonu30s6,['GoldenGlobes'],: kevin dillon gets our vote for most personality on the red carpet so far.
4248,RT @ENews: So cool: The #EntourageMovie is filming on the #GoldenGlobes red carpet RIGHT now! #ERedCarpet,1421015935431,554407132498391040,33988627,ItsJennaDuhhhh,"['EntourageMovie', 'GoldenGlobes', 'ERedCarpet']",: so cool: the is filming on the red carpet right now!
4249,See Emily Blunt's make-up for tonight's #goldenglobes we predict a coral lip! http://t.co/qa3MdPY8gF,1421015935592,554407133174063105,115108916,RedMagDaily,['goldenglobes'],see emily blunt's make-up for tonight's we predict a coral lip!
4250,RT @WillieGarson: Best of luck to a very deserving @MattBomer tonight at the @goldenglobes ....he's my winner!,1421015935613,554407133262127105,2748504101,ErikaColombs,[],: best of luck to a very deserving tonight at the ....he's my winner!
4251,"RT @louiseroe: Thank god it wasn't the belfie ""@billybush: #Access fashion ready with the great @louiseroe #Goldenglobes http://t.co/z1Z1F8…",1421015936012,554407134935666688,212684883,solaziza,"['Access', 'Goldenglobes']",": thank god it wasn't the belfie "": fashion ready with the great"
4252,@shanny65 @GiulianaRancic does look super fab! #lovethelook #GoldenGlobes,1421015936017,554407134956634113,167805364,CathyCaggiano,"['lovethelook', 'GoldenGlobes']",does look super fab!
4253,And so begins my 5+ hours watching the #GoldenGlobes... Peace y'all ✌️#ERedCarpet #ERedCarpetAwards,1421015936150,554407135514464258,593429503,JoannaCMcG,"['GoldenGlobes', 'ERedCarpet', 'ERedCarpetAwards']",and so begins my + hours watching the ... peace y'all
4254,@RedMagDaily are the #GoldenGlobes being shown on any UK channels?,1421015937029,554407139201277953,58159693,felicityfudge,['GoldenGlobes'],are the being shown on any uk channels?
4255,RT @MyFuckingBoyfr1: GOLDEN GLOBE ROB http://t.co/gADUcOKxQw,1421015937061,554407139335471105,384563209,cullenized17,[],: golden globe rob
4256,RT @ENews: Look who we spotted filming the #EntourageMovie at the #GoldenGlobes: Sloane &amp; E! http://t.co/1bKchP2iQ4 http://t.co/oXfP2auU2t,1421015937234,554407140061089792,2240957056,bostonheidstah,"['EntourageMovie', 'GoldenGlobes']",: look who we spotted filming the at the : sloane &amp; e!
4257,"RT @mikethemiz: Was invited to @GoldenGlodes but instead of watching unemployed celebrities celebrate themselves, I will be actually workin…",1421015937241,554407140090445824,394798035,TazzarT,[],": was invited to but instead of watching unemployed celebrities celebrate themselves, i will be actually workin"
4258,Feels like I'm betraying my country and everything I stand for not being able to watch the @goldenglobes,1421015937243,554407140098846722,2259490466,Sitters_Series,[],feels like i'm betraying my country and everything i stand for not being able to watch the
4259,The Most Iconic Dresses from the Golden Globe Awards Throughout the Years. Via @voguemagazine  http://t.co/xZnxaRyCfI,1421015937257,554407140157587457,84403284,thighsociety,[],the most iconic dresses from the golden globe awards throughout the years. via
4260,RT @CumberBotDaily: Red carpet has begun. #GoldenGlobes Photostream: http://t.co/72XbveU7dp,1421015937441,554407140929306627,1112901626,jessie_sabrina,['GoldenGlobes'],: red carpet has begun. photostream:
4261,'Claire wins the GG for that one scene where Brody appeared...HL needs to get with it &amp; #BringbackBrody'  Headlines tmw.,1421015937550,554407141386518529,2936236293,katdzenjammer,['BringbackBrody'],'claire wins the gg for that one scene where brody appeared...hl needs to get with it &amp; ' headlines tmw.
4262,@_DeeCorleone didn't see u tweeted me had to switch my @ name lol but yeah gg bro ya'll got robbed but i preciate it lol,1421015937611,554407141642338304,1592035484,JayMoneyy6,[],didn't see u tweeted me had to switch my name lol but yeah gg bro ya'll got robbed but i preciate it lol
4263,RT @WillieGarson: Best of luck to a very deserving @MattBomer tonight at the @goldenglobes ....he's my winner!,1421015937612,554407141646532610,1606647565,Kationzy,[],: best of luck to a very deserving tonight at the ....he's my winner!
4264,RT @SammyMBrito: Really rooting for #clairedanes (homeland) to win Best Performance by an Actress in a Drama at #GoldenGlobes!!!,1421015937699,554407142011441153,556201845,yousrabdz,"['clairedanes', 'GoldenGlobes']",: really rooting for (homeland) to win best performance by an actress in a drama at !!!
4265,"I just know that Jake Gyllenhaal is not going to win a Golden Globe tonight, but oh boy, he deserves one this year. #Enemy #Nightcrawler",1421015937737,554407142170853377,456845749,GielVCF,"['Enemy', 'Nightcrawler']","i just know that jake gyllenhaal is not going to win a golden globe tonight, but oh boy, he deserves one this year."
4266,"@gbeRomo Also btw, '' Yous '' aint a fucking word. GG Hard man!",1421015938171,554407143991164928,2597050039,Dicksire,[],"also btw, '' yous '' aint a fucking word. gg hard man!"
4267,RT @ENews: Look who we spotted filming the #EntourageMovie at the #GoldenGlobes: Sloane &amp; E! http://t.co/1bKchP2iQ4 http://t.co/oXfP2auU2t,1421015938261,554407144368640000,378787958,smyrsa,"['EntourageMovie', 'GoldenGlobes']",: look who we spotted filming the at the : sloane &amp; e!
4268,RT @nbc: Hollywood’s favorite night has arrived! Don’t miss Tina Fey and Amy Poehler host the #GoldenGlobes at 8pm ET on NBC. http://t.co/n…,1421015938363,554407144796073984,2799378430,ppkmfff,['GoldenGlobes'],: hollywoods favorite night has arrived! dont miss tina fey and amy poehler host the at pm et on nbc.
4269,I took someone's advice &amp; pinned my @GoldenGlobes tribute to Jared collage on my TL. Please take a look &amp; RT? Thanks! #GoldenGlobes,1421015938413,554407145005785088,1873211148,heyitsmyopinion,['GoldenGlobes'],i took someone's advice &amp; pinned my tribute to jared collage on my tl. please take a look &amp; rt? thanks!
4270,Why does Comcast have the E! Golden Globes After Party scheduled during the GG telecast? lol,1421015938458,554407145194942464,262471432,EmbraceTheJ,[],why does comcast have the e! golden globes after party scheduled during the gg telecast? lol
4271,"Hey #NFL fans, if you enjoy terrible calls causing the wrong people to win the big prize, check out tonight's Golden Globe Awards!",1421015938524,554407145471741954,48495330,simmykay,['NFL'],"hey fans, if you enjoy terrible calls causing the wrong people to win the big prize, check out tonight's golden globe awards!"
4272,RT @WillieGarson: Best of luck to a very deserving @MattBomer tonight at the @goldenglobes ....he's my winner!,1421015938573,554407145677275136,63711704,abarbieworld22,[],: best of luck to a very deserving tonight at the ....he's my winner!
4273,"Saw For.Lang.film ""Ida""(Poland last eve-out of entries I saw,it was shot beautifully(B&amp;W),acting,story,everything was superb! #GoldenGlobes",1421015938705,554407146230538240,275328515,heidischooler,['GoldenGlobes'],"saw for.lang.film ""ida""(poland last eve-out of entries i saw,it was shot beautifully(b&amp;w),acting,story,everything was superb!"
4274,Are you ready for the #GoldenGlobes? http://t.co/V7CFUtDOKC http://t.co/Cvnum5Zdu8,1421015938755,554407146440638467,14268564,11AliveNews,['GoldenGlobes'],are you ready for the ?
4275,Are you ready for the #GoldenGlobes? http://t.co/r87y38kpwH http://t.co/7fVO2pqTQ2,1421015938760,554407146461601792,62588834,11Alive,['GoldenGlobes'],are you ready for the ?
4276,RT @KatieQLowes: “@kerrywashington: In the chair...” Me too. Hi. #GoldenGlobes @InStyle http://t.co/wX6GGwpUBq,1421015938762,554407146470002691,1418525670,cursemills,['GoldenGlobes'],: : in the chair... me too. hi.
4277,.@dammerson the stars drunk priceless #GoldenGlobes #WalkingGlobes,1421015938848,554407146830700544,929905968,walkfashiondead,"['GoldenGlobes', 'WalkingGlobes']",. the stars drunk priceless
4278,Love .@CharissaT rings she's wearing at GoldenGlobes! Wonder where to get. #GoldenGlobes,1421015938854,554407146855886848,30035861,ImpactMktPR,['GoldenGlobes'],love . rings she's wearing at goldenglobes! wonder where to get.
4279,"@MaskedFlacko because GG is love, GG is life",1421015938898,554407147040419841,2481335787,sxrdonic,[],"because gg is love, gg is life"
4280,RT @accesshollywood: Our tweet team is arriving to LIVE tweet #GoldenGlobes red carpet. Tweet along using #Access http://t.co/oNFgzpZame,1421015938939,554407147211980801,43068788,gOSSipNisTA,"['GoldenGlobes', 'Access']",: our tweet team is arriving to live tweet red carpet. tweet along using
